"x"
"164",0.927825
"165",0.9375
"166",0.917333333333333
"167",0.9283
"168",0.967416666666667
"169",0.921583333333333
"170",0.983
"171",0.936083333333333
"172",0.927333333333333
"173",0.9284125
"174",0.953333333333333
"175",0.942083333333333
"176",0.975
"177",0.942033333333333
"178",0.916666666666667
"179",0.987
"180",0.909666666666667
"181",0.981491666666667
"182",0.927833333333333
"183",0.934658333333333
"184",0.971625
"185",0.927466666666667
"186",0.9318
"187",0.9655
"188",0.936125
"189",0.934491666666667
"190",0.957133333333333
"191",0.9395
"192",0.939583333333333
"193",0.9163375
"194",0.940166666666667
"195",0.93375
"196",0.929695833333333
"197",0.925525
"198",0.927833333333333
"199",0.982166666666667
"200",0.933583333333333
"201",0.92725
"202",0.930166666666667
"203",0.9265
"204",0.931075
"205",0.919083333333333
"206",0.980808333333333
"207",0.934583333333333
"208",0.91725
"209",0.9465
"210",0.9187
"211",0.922491666666667
"212",0.940166666666667
"213",0.927670833333333
"214",0.93095
"215",0.936991666666667
"216",0.93325
"217",0.914866666666667
"218",0.927166666666667
"219",0.932166666666667
"220",0.9265
"221",0.939008333333333
"222",0.920833333333333
"223",0.954133333333333
"224",0.924175
"225",0.922333333333333
"226",0.923925
"227",0.930491666666667
"228",0.944658333333333
"229",0.9459
"230",0.929
"231",0.933
"232",0.9217
"233",0.942658333333333
"234",0.9275
"235",0.915866666666667
"236",0.945675
"237",0.926866666666667
"238",0.943333333333333
"239",0.949
"240",0.920666666666667
"241",0.924366666666667
"242",0.932658333333333
"243",0.9356125
"244",0.959133333333333
"245",0.9303
"246",0.9373
"247",0.929575
"248",0.92975
"249",0.922666666666667
"250",0.9365
"251",0.917333333333333
"252",0.926833333333333
"253",0.923633333333333
"254",0.966175
"255",0.929166666666667
"256",0.928466666666667
"257",0.9415
"258",0.924691666666667
"259",0.9126
"260",0.92125
"261",0.970658333333333
"262",0.926266666666667
"263",0.94
"264",0.923966666666667
"265",0.928075
"266",0.936341666666667
"267",0.937658333333333
"268",0.920666666666667
"269",0.941125
"270",0.931591666666667
"271",0.927666666666667
"272",0.937833333333333
"273",0.927333333333333
"274",0.929991666666667
"275",0.966825
"276",0.943458333333333
"277",0.979495833333333
"278",0.919166666666667
"279",0.9347
"280",0.9385
"281",0.931908333333333
"282",0.953366666666667
"283",0.920083333333333
"284",0.983666666666667
"285",0.940508333333333
"286",0.927416666666667
"287",0.927325
"288",0.9705
"289",0.9655
"290",0.928741666666667
"291",0.929583333333333
"292",0.974966666666667
"293",0.936
"294",0.9195
"295",0.936666666666667
